RA,TURMA
11078516,DA2ESTE020-17SA
11078516,DA1ESTA020-17SA
11078516,NA1ESTI013-17SA
11024816,NA1ESTU029-17SA
11024816,NB1ESTO017-17SA
11024816,NA1ESZU016-17SA
11024816,NA1ESTU037-17SA
11201811172,DA2ESTO903-17SB
11201811172,DB1BCK0104-15SA
11201811172,DA1BCM0505-15SA
11201811172,DA1ESTM019-17SA
11202131701,DB2BIR0004-15SB
11202131701,DA1BIQ0602-15SB
11202131701,DA1BCN0407-15SB
11202131701,DB1BIN0406-15SB
11080316,NA1MCTB009-17SB
11080316,NA1BHO0101-15SB
11202020352,NA4BIS0003-15SA
11202020352,NA2MCTA028-15SA
21039212,NA1ESTA002-17SA
21039212,NA1MCZA006-17SA
21039212,NA1MCTA028-15SA
21039212,NB1ESTI003-17SA
11104913,NA1ESHC008-21SB
11201721298,DA1NHT4049-15SA
11201721298,DA1NHT4051-15SA
11201721298,DA1NHT4041-15SA
21087114,Na1ESTB030-17SB
11201722040,NA1ESTU025-17SA
11201722040,NA1ESTU023-17SA
11201722040,NA1ESTU032-17SA
11201722040,NA1ESTU037-17SA
11201722040,DA1ESZU018-17SA
11201722040,NA1ESTU020-17SA
13201822585,Da1ESHC028-17SB
13201822585,Da1ESTO013-17SB
13201822585,DB1BHO1102-19SB
21068815,NIESZS035-17SB
21068815,DA1ESZS029-17SB
21068815,NA1ESZA006-17SA
11095516,NA1ESZA007-17SB
11095516,DA1ESTS005-17SB
11095516,NA1ESZS021-17SB
11202021946,DA1NHT4001-15SA
11202021946,DB1BIR0603-15SA
11202130688,DB2BCM0506-15SA
11202130688,DB6BCJ0203-15SA
11202130688,DB1BIN0406-15SA
11202130688,DB2BCN0405-15SA
11201920542,NA1MCTB001-17SA
11201920542,NA1BCK0104-15SA
11201721747,NA1MCTB007-17SA
11201721747,NC3BIK0102-15SA
11201721747,NA1NHZ3010-15SA
11201810984,DA1ESZS019-17SB
11201810984,DA1ESZS004-17SB
11201810984,NA1ESTU004-17SA
11201810984,NA1ESTU029-17SA
11201810984,DA1ESZP034-14SB
11201810984,NA1ESTA008-17SB
11201810984,NA1ESZS021-17SB
11063515,NA1NHT4001-15SA
11063515,NA1NHT4002-13SA
11063515,NA1NHT4075-15SA
11043711,NA1NHZ5020-15SA
11043711,NA1MCTD010-18SA
11010315,DA2MCTA002-17SA
11010315,DA1MCTA004-17SA
11010315,DA1MCTA037-17SA
11010315,DA1MCTA014-15SA
11010315,DA1MCTA027-17SA
11044216,NA1ESZE031-17SA
11044216,NA1ESZE073-17SA
11044216,NA1ESZE090-17SA
11044216,DA1ESTE021-17SA
21046113,NA7BCJ0203-15SA
21046113,NA1BCK0103-15SB
11202130796,NB1BIR0004-15SA
11202130796,NA2BIN0406-15SA
11202130796,NC3BCL0307-15SA
11201921914,DA1MCTA004-17SA
11201921914,DA1NHI2049-13SA
11201921914,NB1ESZG006-17SB
11201921914,NA1ESZA006-17SA
11099809,NA1ESTA005-17SA
11099809,DA1ESZA005-17SA
11099809,NA1ESTA014-17SA
13201910008,DA1BHO0102-15SB
13201910008,Da1MCZC001-20SB
13201910008,Da1ESHC020-17SB
11049610,NB1ESTI003-17SA
11201920108,NA1ESZS004-17SB
11201920108,NB1ESTS015-17SB
11201920108,NB1ESTS001-17SB
11201920108,Na1ESHC039-17SB
21011114,Na1ESTB030-17SB
21011114,Na1ESTB010-17SB
11076412,NA3BCJ0203-15SB
11076412,NA1BCK0103-15SB
11076412,NA1BCN0402-15SB
11076412,NA1BCN0407-15SB
11092714,NA1NHI2049-13SA
11201920260,DA1MCTA002-17SA
11201920260,DA1MCTA004-17SA
11201920260,DA2MCTA037-17SA
11201920260,DA1MCTA014-15SA
11201920260,DA1MCTA027-17SA
11082312,NAESTO008-17SB
11082312,NA1ESTI003-17SB
11202020059,NA1BIR0603-15SA
11202020059,NA1ESTO013-17SA
11202020059,NA1ESTO011-17SA
11201921850,DA1BHO0101-15SB
11201921850,NA1NHH2009-13SB
11201921850,DA1ESHP007-13SB
11201921850,DA1BHO0002-19SB
11202131703,DC1BIS0003-15SA
11202131703,DA4ESTO903-17SA
11202131703,DA3BIK0102-15SA
11202131703,DA3BIL0304-15SA
11201812150,NA1MCZB015-13SA
11201812150,NA1MCTD007-18SA
11202210053,NA1NHZ3001-15SA
11202210053,NA1NHT3013-13SA
11202210053,NB1NHZ2099-16SA
11202131335,NA2BIR0004-15SB
11202131335,DB1BCM0506-15SB
11202131335,DB1BCJ0203-15SB
11202131335,DB1BIN0406-15SB
11202131335,NA1ESTO005-17SB
11202131335,DB1BCN0405-15SB
11109114,NA1NHI2049-13SB
11109114,NA1BHP0202-15SB
11109114,NA1ESZM037-17SA
11109114,NA1ESTM002-17SA
11201811898,NB1ESTS015-17SB
11201811898,NB1ESTS001-17SB
11201811898,NA1ESTI003-17SB
21011816,NA1ESHP022-14SB
21011816,NA1ESHT010-17SB
11201721818,NB1ESTO011-17SA
11201721818,NA2BIN0406-15SA
11082813,NA1NHZ5020-15SA
11082813,NC1NHT5013-15SA
11085013,DA1NHT3027-15SA
11085013,DA1NHT3069-15SA
11085013,DA1NHT3036-15SA
11085013,DA1NHT3054-15SA
11079816,Da1ESTG008-17SB
11202130967,NC7BCS0001-15SA
11202130967,NC3BIS0003-15SA
11202130967,NC3BIK0102-15SA
11202130967,NC3BCL0307-15SA
11201921138,NA1ESTE028-17SA
11201921138,DA1ESTE016-17SA
11201921138,NA1ESTO008-17SA
11201921138,DA1ESTE021-17SA
11201921138,NA1ESTE022-17SA
11115914,NB1ESTA005-17SA
11115914,DA1ESZA005-17SA
11115914,NA1ESTI005-17SA
11115914,DA1ESZI014-17SA
11201921280,NA1MCTB001-17SA
11201921280,NA2ESTO001-17SA
11201921280,NA1ESTO004-17SA
11201921280,NA1ESTE022-17SA
11201921280,NA1ESZU019-17SA
11202130798,NA1BIR0004-15SB
11202130798,NA1BCN0402-15SB
13201812298,NA1MCTB026-17SA
11202021013,DC1BIK0102-15SB
11202021013,DA1BIL0304-15SB
11202021013,DB1BHO0001-19SB
11202021013,DA1BHS0005-19SB
11020716,NA1MCTB001-17SA
11020716,NA2MCTA017-17SA
11020716,DA1MCTA027-17SA
13201910078,NA1ESHC035-21SB
13201910078,Na1ESHC031-17SB
11201722500,NA2BIR0004-15SB
11201722500,NA1ESZC019-21SB
11201722500,NA1NHH2009-13SB
21056916,NA2ESTE019-17SA
21056916,DA1ESZA013-17SA
21056916,DA1ESTA017-17SA
21056916,NB1ESTA014-17SA
21066515,NA1ESTO013-17SA
21066515,NA1ESTU020-17SA
11201920153,DA1ESTU004-17SA
11201920153,DA1ESZG013-17SB
11201920153,DA1ESTO902-17SA
11201920153,DA1ESZG041-17SB
11201920153,DA1ESTG025-17SB
11201920153,Da1ESTG019-17SB
11202130799,DA1MCTB009-17SA
11202130799,DA1ESTO016-17SA
11202130799,DA2BCJ0205-15SA
11052513,NA1ESTU024-17SA
11052513,DA1NHT1030-15SA
11052513,DA1ESTU011-17SA
11052513,NA1ESZU016-17SA
11052513,DA1ESTU037-17SA
11052513,DA1ESTU020-17SA
11201810081,NB1MCTB009-17SA
11201810081,NB2BCM0506-15SA
11201810081,NB1BCN0407-15SA
11201810081,DB1ESTO012-17SA
11201722518,NA1ESHP007-13SB
11201722518,NA1ESHP026-14SB
11201722518,NA1ESHP027-14SB
11201722518,NA1ESHP018-14SB
11201722518,NA1ESHT023-17SB
21087416,DA1ESHC035-21SB
21087416,Na1ESTO013-17SB
11202130968,DA1ESTE030-17SA
11202130968,DB3BCJ0205-15SA
11202130968,DA1BCN0407-15SB
11202130968,DB1BIN0406-15SB
11202130968,DC1ESTO006-17SB
11202130968,NA2BCL0307-15SA
11202130800,NA2BCM0506-15SA
11202130800,NA6BCJ0203-15SA
11202130800,NA3BIN0406-15SA
11202130800,NA2BCN0405-15SA
11202130801,NC2BCS0001-15SB
11202130801,NA1BIR0004-15SB
21035912,DA1ESTG010-17SB
21035912,NA1ESZG021-17SB
21035912,Na1ESTG023-17SB
21035912,NA1ESZG006-17SB
11201810788,NA1BCK0104-15SB
11201810788,NB1BCS0002-15SB
11201810609,NA1NHZ5020-15SA
11201810609,NA1NHT4040-15SA
11201810609,NA1NHT4041-15SA
11202111632,NA1BIR0603-15SB
11202111632,NA1BCM0506-15SB
11202111632,NA1BHO1335-15SB
11202111632,DA1ESZC037-21SB
11202111632,DA1NHI5011-13SA
11202111632,DA1ESZP034-14SB
11202111632,NA1NHZ2144-18SB
11202131704,DA1BIR0603-15SB
11202131704,DA2BHO0102-15SB
11202131704,DA1BHS0002-17SB
11202131704,DA2BHQ0003-15SB
11201810428,DA1ESTG006-17SB
11201810428,DA1ESTG011-17SB
11201810428,NB1ESZG006-17SB
11201810428,Da1ESTG019-17SB
11081211,NA1ESTO008-17SA
11081211,NA1ESTM019-17SA
11081211,DB1ESTM010-17SA
11063115,NA1ESZG021-17SB
11063115,NA1ESZG006-17SB
11097015,NA1NHZ3001-15SA
11097015,NA1NHT4041-15SA
21038413,NA1ESTU020-17SA
13201910090,NA1ESHT005-17SB
13201910090,NA1ESHR004-13SB
13201910090,Na1ESHR007-14SB
11201720254,Na1ESHC030-17SB
11201720254,Na1ESHC039-17SB
11201720254,NA1ESHC040-21SB
11201921839,NA2MCTA004-17SA
11201921839,NA1NHZ5020-15SA
11201921839,DA1NHT5013-15SA
13201723219,DA1BHO0101-15SB
13201723219,DA1BHO0002-19SB
13201723219,DA1ESTU011-17SA
11201812274,NA1MCTB001-17SA
11201812274,DA1ESTO903-17SB
11201812274,NA1BCN0405-15SA
11201812274,NAESTO008-17SB
11201812274,DB1ESTO012-17SB
11201811539,NA1MCTA004-17SA
11201811539,NA1MCTA037-17SA
11201811539,NA1MCTA014-15SA
21001210,DA1NHH2087-16SB
21001210,DA1NHZ2126-18SB
21001210,NA1ESHP026-14SB
21001210,NA1NHH2088-16SB
21001210,DA1NHH2065-18SB
11034214,NA1ESTO015-17SA
11034214,NA1ESTE017-17SA
11034214,NA1ESZU016-17SA
11201723107,Da1ESHR006-13SB
11201723107,Da1ESHR026-14SB
11201723107,NA1BHO0002-19SB
11201723107,DA1BHS0005-19SB
11201922188,DA1ESTE033-17SA
11201922188,DA1ESTE018-17SA
11201922188,DA1ESTE016-17SA
11201922188,NA1ESTA016-17SA
11201922188,NA1ESZE078-17SA
21030613,NA1ESHP022-14SB
21030613,Na1ESHC039-17SB
21030613,NA1ESHC040-21SB
11201920237,NA1BIQ0602-15SA
11201920237,NA1BCK0103-15SA
11201920237,NA3BCM0505-15SA
11202020910,NA1BIR0004-15SB
11202020910,NA1BCK0104-15SB
11202020910,NA1ESTO005-17SB
11202020910,NA1BCN0405-15SB
11201920748,NA1BIR0004-15SA
11201920748,NA1BCN0405-15SA
11201920748,NA3BCM0505-15SA
11202020350,NA2BCS0001-15SA
11202020350,NA1ESTM004-17SA
11202020350,NA1MCTD021-18SA
11202020350,NA1MCTD010-18SA
11202021409,DA1BIR0603-15SB
11202021409,DA1MCTC002-15SB
11202021409,DA1BCM0505-15SB
11202130988,DA1BHO0101-15SB
11202130988,DA1BHO0002-19SB
11202130988,DA1BHP0202-15SB
11201722763,Da1ESHR026-14SB
11201722763,DA1ESHP018-14SB
11201722207,DA2ESTO013-17SA
11201722207,NA2BCN0407-15SA
11201722207,NA1ESTO011-17SA
11201722207,DA2BCS0002-15SA
11202022031,Da1ESHC032-17SB
11202022031,Da1ESHC031-17SB
11202022031,Da1ESHC026-17SB
11202022031,DA1BHS0005-19SB
11202020024,NA1BIR0004-15SA
11202020024,DA3BIS0003-15SA
11202020024,DB1BIQ0602-15SA
11202020024,DA1NHZ6001-18SA
11202020024,DA1ESTA020-17SA
11202020024,DA1NHT4041-15SA
11201722197,DA1ESHT005-17SB
11201722197,DA1ESHP018-14SB
11202021259,DA1BIR0603-15SB
11202021259,DA1BHO0101-15SB
11202021259,DA1BHO0002-19SB
11201811310,NA1BCK0104-15SA
11201811310,NA1ESTO005-17SB
11201811310,NB2BCS0002-15SA
11201811310,Na1ESZG043-17SB
11201811896,NB1BIR0603-15SA
11201811896,NA4ESTO902-17SA
11201811896,NA1BIQ0602-15SA
11201811896,NC1ESTA019-17SA
11201811896,NB1ESTA014-17SA
11033016,NA1BCK0103-15SA
11033016,NA2BCN0405-15SA
11033016,NC1ESTA019-17SA
11033016,NA2MCTA027-17SA
11201811559,NB1BCM0506-15SB
11201811559,NA2ESTO016-17SB
11201811559,NA1ESHT021-17SB
11202021314,NA1BIQ0602-15SA
11202021314,NA1ESTO011-17SA
11202021314,DB1ESTO008-17SA
11202021314,DA1ESTO017-17SA
11202021314,NA1ESTA020-17SA
11030911,NA1NHT1068-15SA
11030911,NA1NHT1070-15SA
11201723102,NB2ESTO903-17SB
11201723102,NB1BIK0102-15SB
11201723102,NB1BCL0307-15SB
11202130612,NA3BCJ0203-15SA
11202130612,NA3BIN0406-15SA
11202111897,NB3BIJ0207-15SA
11202111897,NC4BIS0003-15SA
11202111897,NC3BIK0102-15SA
11088815,NA1MCTB001-17SA
11088815,DA1ESTG011-17SB
11054816,NB1BCK0103-15SA
11054816,NA1ESTU029-17SA
11054816,NA1BCK0104-15SA
11202210054,NB1NHT3064-15SA
11202210054,NA1NHT3048-15SA
11202210054,NB1NHZ2099-16SA
11202111584,DA1BCM0506-15SA
11202111584,DA5BCJ0203-15SA
11202111584,DA2BIN0406-15SA
11202111584,DA2BCN0405-15SA
11201811978,NB1BIR0004-15SB
11201811978,NA1BCS0002-15SB
11201811978,Na1ESZG043-17SB
21083515,NA1BHS0002-17SB
21083515,NA1NHZ5020-15SA
21083515,NA1LHZ0023-19SB
21083515,NA1NHZ2099-16SB
11201921686,DB4BIS0005-15SB
11201921686,DA2BHO0102-15SB
11201921686,DA1BHO0001-19SB
11201921686,DA1BHP0202-15SB
11202111585,DB1BCM0506-15SB
11202111585,DA2BCJ0203-15SB
11201920226,DA5BCJ0203-15SA
11201920226,DB1BCK0103-15SA
11201812237,Da1ESHC030-17SB
11201812237,NA1ESHP018-14SB
11201812237,DA1ESHC040-21SB
11202111828,NB3BCS0001-15SB
11202111828,NA4BIS0005-15SB
11202111828,NB1BIJ0207-15SB
11201932455,Da1ESHC028-17SB
11201932455,DA1BHO1335-15SB
11201932455,DA1BHQ0001-15SB
11202020206,DA1MCTB001-17SB
11202020206,DA1ESTB002-17SB
11202020206,DA1BCK0104-15SA
11202020206,DAESTO012-17SB
21020014,NA2BIN0406-15SB
21020014,DA1BHS0005-19SB
11201920850,DB2BCM0506-15SA
11201920850,DA1NHZ1027-15SA
11201920850,DA1NHZ1081-13SA
11201920134,NC1BIS0003-15SB
11201920134,NC1BIL0304-15SB
11201920134,Na1ESHR006-13SB
11201920134,Na1ESHR026-14SB
11202022118,NA1BIR0603-15SB
11202022118,NA1ESHT005-17SB
11202022118,NA1BHP0202-15SB
11202021526,NA2BIR0004-15SB
11202021526,NB1BIR0603-15SB
11202022182,Na1ESHR006-13SB
11202022182,Na1ESHR007-14SB
11202022182,Na1ESHR026-14SB
11202022182,NA2BHQ0003-15SB
11201721688,NA2ESTO016-17SB
11201721688,NA1ESTE015-17SA
11201721688,DA1ESZA005-17SA
11201810787,NA1MCTB001-17SA
11201810787,DA1BCN0407-15SA
11201810232,DA1ESHC008-21SB
11201810232,DA1BCN0402-15SB
11201810232,Da1ESHC032-17SB
11201810232,Da1ESHC031-17SB
11202021621,NC1BIS0003-15SB
11202021621,NB2BCM0506-15SA
11202021621,NB1BIQ0602-15SA
11201922155,NB1BCK0104-15SB
11201922155,NA1ESTO005-17SB
11201922155,NA1BCN0405-15SA
11201922155,Nb2ESTO012-17SB
11202131643,DA1BIR0603-15SB
11202131643,DA1BHQ0004-19SB
11202131643,DA1BHO1102-19SB
11202131643,DA1BHO0002-19SB
11202131643,DA1BIN0406-15SB
11202021971,DA4BIS0005-15SB
11202021971,DA1NHI5001-15SB
11202021971,DB1NHH2088-16SB
11202111899,NA1BIR0603-15SB
11202111899,NA2BIN0406-15SB
11202111899,NA1BHP0202-15SB
11202131645,NA1BIR0004-15SB
11202131645,NA1BCM0506-15SB
11202131645,NA1BIN0406-15SB
11202111592,NA2BIR0004-15SA
11202111592,DB1BCM0506-15SA
11202111592,DB8BCJ0203-15SA
11202111592,DB1BIN0406-15SA
11202111592,DB2BCN0405-15SA
11202020148,DA1BIR0004-15SA
11202020148,DC3BIS0003-15SA
11201920775,NA1NHZ1009-15SA
11201920775,NA1NHI2049-13SA
11201920775,NB1MCTA028-15SA
11201920866,DA3BIL0304-15SA
11201920866,DB3BCJ0205-15SA
11202131647,DA1BIR0004-15SB
11202131647,DA1MCTC002-15SB
11202131647,DB1ESTO012-17SB
11202131647,DA1MCTC011-15SB
11202131647,NB1BCL0307-15SB
11202020260,DA1BCN0407-15SB
11202020260,DB1BIN0406-15SB
11202020260,DB1BCL0307-15SB
11201811745,NA1ESHP026-14SB
11201811745,NA1ESHP027-14SB
11201811745,NA1ESHP018-14SB
11202131336,NC3BCL0307-15SA
11202020335,NA1NHT1053-15SA
11202020335,DA1NHZ1009-15SA
11202020335,DB1NHZ6001-18SA
11202020335,DA1NHT1057-15SA
11202020335,DA1NHZ1081-13SA
11202021091,NB1BCS0001-15SA
11202021091,NB2BCK0104-15SA
11202130617,DA1BIN0406-15SB
11202130617,DA1ESTO006-17SB
11202130617,DA1NHT4040-15SA
11201810807,NA4ESTO903-17SA
11201810807,NA1ESTM008-17SA
11201810807,NA1ESZM040-17SA
11201810807,NA1ESTM019-17SA
11201810807,NB1ESTM003-17SA
11202021766,DA1ESHC008-21SB
11202021766,Da1ESHR006-13SB
11202021766,DA1BHP0202-15SB
11202021766,DA1MCTC011-15SB
11201812350,NA2MCTA002-17SA
11201812350,NA1MCTA004-17SA
11201812350,DA1MCTA014-15SA
11201812350,DA1MCTA027-17SA
11201720938,NA1NHT3036-15SA
11201720938,NA1NHT5013-15SA
11201811826,NA5ESTO903-17SA
11201811826,DB1ESTA017-17SA
11201811826,NA4MCTA028-15SA
11201811826,NB1ESTA008-17SA
11201811826,NA1ESTA022-17SA
11201812161,DB3BIS0003-15SA
11201812161,DA1NHT1053-15SA
11201812161,NA1NHZ1009-15SA
11201812161,DA1NHZ6007-18SA
11201920926,NA2BIR0004-15SB
11201920926,DB1BCM0506-15SB
11201920926,NA1BCJ0205-15SB
11201920926,DA1BCN0402-15SB
11201920926,NA2BIN0406-15SB
11201920926,DA1BCM0505-15SB
11201722673,NA2ESTI013-17SA
11201722673,NA1ESZI028-17SA
11201920831,Na1ESTA002-17SB
11201920831,NA2ESTO016-17SB
11201920831,Na1ESTB030-17SB
11201920831,Na1ESTB010-17SB
11201921722,NA1ESZS004-17SB
11201921722,NB2ESTO903-17SB
11201921722,DA1ESTO016-17SB
11202210055,NA4BIS0003-15SA
11202210055,NA3BIL0304-15SA
11202210055,NA1BCL0307-15SA
11201810515,NA1MCTB001-17SA
11201810515,NA1MCTD021-18SA
11201920829,NA1ESZC019-21SB
11201920829,DB1ESZG013-17SB
11201920829,NA5ESTO903-17SA
11201920829,NA1NHH2009-13SB
11201920829,DA1ESZG041-17SB
11201920258,NB1ESTS001-17SB
11201920258,NA1ESTO015-17SA
11201920258,NA1ESTI003-17SB
11201920258,Na1ESTS008-17SB
11201921855,DA1NHH2087-16SB
11201921855,DA1NHH2073-18SB
11201921855,NA1NHH2065-18SB
11202131904,NB3BIJ0207-15SA
11202131904,NC3BIS0003-15SA
11202131904,NC3BIK0102-15SA
11202131904,NA3BIL0304-15SA
11202131904,DB1ESTO012-17SA
11093914,DA1NHZ5019-15SA
21083616,NA1ESTB007-17SB
21083616,Na1ESTB018-17SB
21083616,Na1ESTB022-17SB
11201819001,Na1ESHC028-17SB
11201819001,Na1ESHC031-17SB
11201819001,NA1ESHC040-21SB
11202021947,NC3BIS0003-15SA
11202021947,NC3BIK0102-15SA
11202021947,NA3BIL0304-15SA
11202020295,NB2BCS0001-15SA
11202020295,NA2BIN0406-15SA
11202020295,NA1MCTA028-15SA
11095909,NB1NHT5013-15SA
11095909,NA1MCTD018-18SA
11202111876,DA1BCM0506-15SA
11202111876,DA5BCJ0203-15SA
11202111876,DA2BIN0406-15SA
11202111876,DA2BCN0405-15SA
11202232226,NB3BIJ0207-15SA
11202232226,NA4BIS0003-15SA
11202232226,NC3BIK0102-15SA
11202232226,NA3BIL0304-15SA
11202232226,NB2BCJ0205-15SA
11201920190,NB4BIS0003-15SA
11201920190,NA6BCJ0203-15SA
11201920190,NA1BIN0406-15SA
11202020306,DA1BIR0603-15SA
11202020306,DA1BCN0407-15SA
11202020306,DA2MCTA028-15SA
21053616,NA2MCTA037-17SA
21053616,NA1ESTU023-17SA
21053616,NA1ESTO005-17SB
21053616,NB2MCTA028-15SA
21053616,NB1ESTA019-17SA
21053616,NA1ESTI003-17SB
11201720192,NA1MCTA004-17SA
11201720192,DA1ESTO001-17SA
11201720192,DA5ESTO903-17SA
11201720192,DA1ESTO016-17SA
11201720192,DA1ESTI016-17SA
11201720192,NA3MCTA028-15SA
11201720192,DA1ESTI013-17SA
11201722868,NA2MCTA027-17SA
21000811,DA1ESZM024-17SA
21000811,DA2ESTO903-17SA
21000811,DA1ESZM025-17SA
21000811,DA1ESTM009-17SA
11201822473,NA1BHO0101-15SB
11201822473,NA2BHQ0003-15SB
11201822473,NA1BHS0005-19SB
11201921358,NA1NHT1057-15SA
11201921358,NB1NHT1084-16SA
11201921358,NA1NHT1048-15SA
11201920175,DA1MCTB001-17SB
11201920175,NA1NHZ3001-15SA
11201920175,DA1MCTC019-20SB
11201920175,DA1MCZC021-20SB
11201920175,DA1MCTC022-15SB
21001214,DA1ESTA004-17SA
21001214,DA1ESTO903-17SA
21001214,DA1ESTA016-17SA
21023513,NA1NHZ2138-18SB
11201811732,DA1MCTA002-17SA
11201811732,DA1MCTA004-17SA
11201811732,NC3BIK0102-15SA
11201811732,DA1ESZI045-17SA
11201811732,DA1MCTA017-17SA
11201811732,DA1MCTA027-17SA
11201812148,NA1ESHP022-14SB
11201812148,Na1ESHR006-13SB
11201812148,NA1ESHT010-17SB
11201812148,Na1ESHR025-14SB
11201812148,NA1ESHP018-14SB
11201721257,NB3BIS0003-15SA
11201721257,NA2BCJ0203-15SA
11201720568,NA1ESHT001-17SB
11201720568,NA1ESHT005-17SB
11201921105,NA1NHI5001-15SB
11201921105,DA2ESTO903-17SB
11201921105,DB1NHZ6001-18SA
11201921105,NA1ESZB015-17SA
11201921105,DA1NHI2049-13SB
11201921105,NA1NHZ6007-18SA
11202130624,NA1BIR0004-15SB
11202130624,NA2BHO0102-15SB
11202130624,NA1BHP0202-15SB
11202130624,NA1MCTC011-15SB
11202020759,NC5BIS0005-15SA
11202020759,DB3BIS0003-15SA
11202020759,NA1NHT5013-15SA
11202020759,NB1NHZ2099-16SA
11202131648,NA3BIK0102-15SA
11202131648,NA1BHO1335-15SB
11202131648,NB2BIN0406-15SB
11201920955,NA1BIR0004-15SA
11201920955,NA2BIN0406-15SA
11201920955,NA1BCL0307-15SA
11201722160,DA1ESZC020-17SB
11201722160,NA2ESTO004-17SB
11201722160,Na1ESZG043-17SB
11201812094,NA1BIR0603-15SB
11201812094,NA1BCK0103-15SB
11201812094,NA1BCN0405-15SB
11201812094,NA1MCTC024-15SB
11202131338,DB5BIS0005-15SB
11202131338,DA2BHO0102-15SB
11202131338,DA1BHQ0004-19SB
11202131338,DA1BHO1102-19SB
11202131338,DA1BIN0406-15SB
11201920202,NB3BIS0003-15SA
11201920202,Na1ESTO013-17SB
11201920202,Na1ESHC020-17SB
11201920202,NA1BHO0002-19SB
11202021948,DB1BIR0603-15SA
11202021948,DA1ESZG013-17SB
11202021948,NA3BCM0505-15SA
11201810166,NA1ESTB007-17SB
11201810166,Na1ESTB030-17SB
11201810166,Na1ESTB022-17SB
11201810166,Na1ESTB010-17SB
11201810166,Na1MCZC008-13SB
11202020906,DB3BIS0003-15SA
11202020906,DB2BCM0506-15SA
11202020906,DA2BCJ0205-15SA
11201920338,NA1NHZ1009-15SA
11201920338,NA1NHT4049-15SA
11201920338,NA1ESZM027-17SA
11201810125,DB2BIR0603-15SA
11201810125,DA1NHZ5020-15SA
11201810125,DA1NHI5011-13SA
11201810125,DB1NHT5013-15SA
11202020193,NA2MCTB001-17SA
11202020193,NA4ESTO001-17SA
11202020193,NB2ESTO903-17SB
11202020193,Na1ESTB030-17SB
11202020193,NA1BCK0104-15SB
11202020193,Na1ESTB010-17SB
11202130969,NA1BCM0506-15SA
11202130969,NA2BCN0405-15SA
11202130969,NC3BCL0307-15SA
21065116,NA1ESHP013-13SB
21065116,NA1ESZC013-17SB
21065116,NA1ESHP027-14SB
21065116,NA1ESHC040-21SB
11069916,DA1ESTE037-17SA
11069916,NA1ESZE104-17SA
11069916,DA1ESTE033-17SA
11069916,NA1ESZE078-17SA
11069916,NA1ESZE044-17SA
11069916,DA1ESTE023-17SA
11201920272,DA1ESHR004-13SB
11201920272,DA1ESHP007-13SB
11201920272,Da1ESHR026-14SB
11201920272,Da1ESHR025-14SB
11201920272,DA1ESHP018-14SB
11201932588,Na1ESHC002-17SB
11201932588,NA1BHO0002-19SB
11201932588,Na1ESHC032-17SB
11201932588,Na1ESHC026-17SB
11202021972,DC3BIS0003-15SA
11202021972,NA1BIR0603-15SA
11202021972,DB1ESTO013-17SA
11202021972,NA3BCJ0205-15SA
11202021972,NA1BCN0407-15SB
11202021972,NA1ESTO011-17SA
11201811858,NA1BHO0102-15SB
11201811858,NA1BHO1102-19SB
11201811858,NA1BIN0406-15SB
11202111587,NC2BCS0001-15SB
11202111587,NB4BIS0005-15SB
11202111587,NA1BIJ0207-15SB
11202111587,NB1BIK0102-15SB
11202111587,NC1BIL0304-15SB
11202130628,DA2BIR0004-15SB
11202130628,DA1BHO0102-15SB
11202130628,DA1BHQ0004-19SB
11202130628,DA1BHO1102-19SB
11202130628,DA1BIN0406-15SB
11063113,NA2MCTA002-17SA
11063113,NA1MCTA025-13SA
11201721176,NB1BCN0407-15SA
11201721176,NA2BIN0406-15SB
11201721176,DA1MCTA028-15SA
11201922140,NA1ESTE028-17SA
11201922140,NB2BCK0104-15SA
11201811670,DA1ESHT005-17SB
11201811670,NA1ESHR004-13SB
11201811670,NA1ESHP007-13SB
11201811670,Na1ESHR025-14SB
11201811785,NA2ESTO903-17SB
11201811785,DA1ESTG009-17SB
11112616,DA1MCTC019-20SB
11112616,DA1NHT1084-16SA
11112616,DB1NHT5013-15SA
11202130678,DA2BIR0004-15SB
11202130678,DA1BHO0102-15SB
11202130678,DA1BHQ0004-19SB
11202130678,DA1BHO1102-19SB
11202130678,DA1BIN0406-15SB
11201812270,DB1MCTB001-17SA
11201812270,DB1BIQ0602-15SA
11201810681,NA1NHZ3010-15SA
11201810681,DA1NHZ3077-15SA
11201810681,NA1NHT3089-15SA
11201722140,NA1BIR0603-15SB
11201722140,NA1BHO0101-15SB
11201722140,DB1BHQ0001-15SB
11201722140,DA2BHQ0003-15SB
11201722140,DA1BHO0002-19SB
11202232207,DB3BCS0001-15SB
11202232207,DB3BIJ0207-15SA
11202232207,DC2BIK0102-15SA
11202232207,DB1BIL0304-15SB
11202130838,DB1BCM0506-15SB
11202130838,DB1BCJ0203-15SB
11202130838,DB1BIN0406-15SB
11202130838,DB1BCN0405-15SB
11201812104,NA1ESHC008-21SB
11201812104,Na1ESHC032-17SB
11201812104,Na1ESHC031-17SB
11201812104,Na1ESHC026-17SB
11201812104,NA1ESHC040-21SB
11000315,NA1MCTA008-17SA
11000315,NA1MCTA017-17SA
11000315,NA1ESTI005-17SA
11000315,NA1MCTA025-13SA
11201721122,NA2MCTA017-17SA
11201721122,NA2MCTA027-17SA
