RA,TURMA
11201723076,NAMCZA008-17SA
11201723076,NA2BIN0406-15SA
11201723076,NA2BCS0002-15SA
11088113,NB1ESTA007-17SA
11088113,NA1ESZA011-17SA
11088113,NA1ESTI002-17SA
11088113,NA2ESTA003-17SA
11033416,DA1NHT4024-15SA
11201812103,NA1MCZA002-17SA
11201812103,NAESZM032-17SA
11201812103,NAMCZA008-17SA
11201812103,NANHZ3095-22SA
11201812103,NA2MCTA025-13SA
11202131806,NA2ESTO011-17SA
11202131806,NA2BIN0406-15SA
11202131806,NB1ESTO005-17SA
11202131806,NB1ESTO012-17SA
11202131806,NA5BCM0505-22SA
11202231484,DABCL0306-15SA
11202231484,DB1NHT5004-15SA
11202231484,DA3BCN0407-15SA
11202310039,DAESHT017-17SB
11202310039,DA1ESHT018-17SB
11202310039,DA1ESHT020-17SB
11085714,DAESTE029-17SA
11085714,NAESTE018-17SA
11085714,NAESTE021-17SA
11085714,NAESTE023-17SA
21014516,NA1ESZP041-14SB
21014516,NA1ESHP031-14SB
21014516,NA1ESHP012-13SB
11201921929,NA1MCZC002-15SB
11201921929,DC1ESTO902-17SB
11201921929,NA1ESTB009-17SB
11201921929,NA1ESTO014-17SB
11201722290,NA1MCZA002-17SA
11201722290,NA1ESTU021-17SA
11202230695,NA8BCJ0205-15SA
11202230695,NA1BCN0407-15SA
11202230695,NA2BIN0406-15SA
11202230695,NA6BCM0505-22SA
11201921352,NB1ESTA007-17SA
11201921352,NAESTA006-17SA
11201921352,NA1ESTO015-17SB
11201921352,DAESTI006-17SA
11202231553,NC2BCS0001-15SA
11202231553,NB2BIS0003-15SB
11202231553,NA1BIK0102-15SA
11202231553,NB1BIL0304-15SA
11202232019,NB7BCJ0205-15SA
11202232019,NB1BCN0407-15SA
11202232019,NB1BIN0406-15SA
11202232019,NB1BCM0505-22SA
11202130881,NA1ESHR005-13SB
11202130881,NAESHR007-21SB
11202130881,NB2BIN0406-15SB
11202130881,NA1MCZC011-15SB
11091016,NA2ESTA004-17SA
11091016,NAESTI015-17SA
11091016,NA2ESTO006-17SA
11202130882,DA1BIR0004-15SA
11202130882,DC1ESTO011-17SA
11202130882,DA1BCK0104-15SA
11202130882,DA1ESTO005-17SA
11202130882,DA1ESTO017-17SA
11201810083,NB1NHI5002-15SA
11201810083,DA1ESTO902-17SB
11201810083,NANHT3068-15SA
11201810083,NA1ESTO015-17SA
11201810083,DA1ESTO012-17SA
11202131022,NA1ESZP041-14SB
11202131022,NAESHR029-21SB
11202131022,DAESZR026-21SB
11202131022,DA1ESHC028-17SB
11202131022,DAESHR007-21SB
11202131022,DA1ESHR024-14SB
21034012,NA1MCZA002-17SA
21034012,NAMCZA004-13SA
11202131023,NA1BIJ0207-15SA
11202131023,NB1BCL0306-15SB
11202131023,NB1BIK0102-15SA
11202131023,NB1ESTO005-17SB
11202021218,DA1MCTB009-17SA
11202021218,DB1ESTO011-17SA
11202021218,DA1ESTO008-17SA
11201812318,NA1ESHC028-17SB
11201812318,NA1ESHR005-13SB
11201812318,NA1BIN0406-15SB
11201722300,NAESZE010-17SA
11201722300,DAESTE032-17SA
11201722300,DBESTA016-17SA
11201722300,NA1ESTO015-17SA
11201722300,NAESTE023-17SA
11202131005,DB1BIJ0207-15SA
11202131005,DA1MCZB031-17SA
11202131024,NB4BIS0003-15SA
11202131024,NB2BCJ0204-15SA
11202131026,NB3BCJ0205-15SA
11202131026,NA1BCK0104-15SA
11202130883,NB1BCL0306-15SB
11202130883,NB1ESTO013-17SB
11202130883,NB1BHP0001-15SB
11202130883,DANHZ2021-11SB
11202130883,NANHZ2051-11SB
11202130883,DA1BHS0005-19SB
11202231072,NB1BIR0004-15SB
11202231072,NA1BIR0603-15SB
11202231072,NB1ESTO011-17SA
11202231072,NA1ESTO005-17SA
11202021520,NAESTA011-17SA
11202021520,NAESTA020-17SA
11202021520,NB1BCS0002-15SA
11202021520,NB1ESTA014-17SA
11201811629,NAMCTD024-18SA
11201811629,NAESTA011-17SA
11201811629,DAESZG031-17SB
11201811629,NB1ESTO017-17SB
11202022013,DA1ESHC008-21SB
11202022013,DA1ESHC038-17SB
11202022013,NA1ESHC032-17SB
11202230329,DA1BCS0001-15SA
11202230329,DA1NHI5002-15SA
11202230329,DA1BHQ0002-15SA
11202230329,DA3BIL0304-15SA
11202230329,DB1LIE0001-19SA
11202231512,DB1BCL0306-15SB
11202231512,DB1BHP0001-15SB
11202231512,DANHZ2051-11SB
11202021735,DA2BCJ0205-15SA
11202021735,DA2BCN0407-15SA
11202021735,DB1ESTO005-17SA
11202021735,DA1BCS0002-15SA
11202230877,DB2BCJ0205-15SA
11202230877,DB1BCN0407-15SA
11202230877,DB2BIN0406-15SA
11202230877,DA1ESTO005-17SA
11202230877,DB5BCM0505-22SA
11202111714,DA1MCTB009-17SA
11202111714,DB1BIQ0602-15SB
11202111714,DB3BCN0407-15SA
11202111714,DB1BCM0505-22SA
11117816,NANHT1002-15SA
11117816,NB4BCN0407-15SA
11117816,NB1BIN0406-15SA
11201812213,NAESTU038-17SA
13201910015,NA1ESZT022-17SB
13201910015,NA1ESHP028-14SB
11201722544,NA1ESHR004-13SB
11201722544,DA1ESHR005-13SB
11201722544,NAESHR903-18SB
11201722544,DA1ESHP019-13SB
11202130884,DA1ESTA002-17SA
11202130884,DA1BCK0104-15SA
11202130884,DA1ESTO005-17SA
11202130884,DA1ESTO015-17SA
11202130884,DA1ESTO014-17SA
11202232002,NA3BIS0003-15SB
11202232002,NA1BCL0306-15SB
11202232002,NA1BHQ0002-15SB
11202232002,NA1BHP0001-15SB
11202232002,NA1BHQ0301-15SB
11202231101,NB1BCL0306-15SB
11202231101,NB1BCK0104-15SB
11201921968,NA2MCTA018-13SA
11201722328,DA1LHZ0018-19SB
11201920667,DA1MCTB009-17SA
11201920667,DD1ESTO902-17SB
11201920667,DB1ESHC016-17SB
11201920667,NA1ESTO008-17SA
11201920667,DB2BCM0505-22SB
11201920667,NA1ESTB021-17SB
11201920667,NA1ESZB026-17SB
11202230266,NB4BIS0005-15SB
11202230266,NB1BIR0004-15SB
11202230266,ND1ESTO902-17SB
11202230790,DB3BCJ0205-15SA
11202230790,DB1BCN0407-15SA
11202230790,DB2BIN0406-15SA
11202230790,DB6BCM0505-22SA
11201921683,DA1ESHR004-13SB
11201921683,NA1NHT5004-15SA
11201921683,DA1ESHP012-13SB
11201921683,DA1ESHC013-21SB
11201921683,DA1ESHR015-21SB
11202020987,NB1ESTO005-17SA
11202020987,NA1ESTO006-17SA
11202020987,NB2ESTO017-17SA
11202020987,NA1ESTO012-17SA
11202020987,NB1BCS0002-15SA
11202231390,NA3BIS0003-15SB
11202231390,NA1BCL0306-15SB
11202231390,NA1BHQ0002-15SB
11202231390,NA1BHP0001-15SB
11202231390,NA1BHQ0301-15SB
21028516,DA1ESHP019-13SB
21073415,NB2BCJ0205-15SB
21073415,NB1BCN0407-15SB
21073415,NA1BCK0104-15SB
11202130885,NC1BCS0001-15SA
11202130885,NB1BCN0407-15SA
11202130885,NA1BIN0406-15SA
11202130885,NB1ESTO012-17SA
11201811998,NANHT1072-15SA
11201811998,NANHZ6008-18SA
11201811998,DANHZ1090-15SA
11201811998,NA1MCTC014-13SB
11201811998,NANHT1049-15SA
11202130946,DB1ESTO902-17SA
11202130946,DA1ESTO011-17SA
11202130946,DA1BCK0104-15SA
11202130946,DA2ESTO017-17SA
11202130946,DB1BCS0002-15SA
11202231913,NB2BIS0003-15SB
11202231913,NB1BCL0306-15SB
11202231913,NB1BHQ0002-15SB
11202231913,NB1BHP0001-15SB
11202231913,NB1BHQ0301-15SB
11202111126,DA3BCN0407-15SA
11201822420,DA1BIJ0207-15SB
11201822420,NA1ESHR004-13SB
11201822420,NA1BHS0005-19SB
11201822420,NA1ESHP021-13SB
11201921644,NA1ESZB032-17SB
11201921644,NA1ESTB023-17SB
11201921644,NA2ESTB024-17SB
11201921644,NA1ESTB021-17SB
11202111127,NC2BCS0001-15SB
11202111127,DA1ESTO013-17SB
11202111127,NC1ESTO902-17SB
11202111127,DB1BCK0104-15SB
11202111127,NA1ESTO005-17SB
11202111127,NA1ESTO017-17SB
11202231259,NB7BCJ0205-15SA
11202231259,NB1BCN0407-15SA
11202231259,NB2BIN0406-15SA
11202231259,NB6BCM0505-22SA
11202231323,DA4BIS0003-15SA
11202231323,DB1BIK0102-15SA
11202231323,DA3BCN0407-15SA
11202230602,DB2BCJ0205-15SB
11202230602,DB1BCN0407-15SB
11202230602,DB1BIN0406-15SB
11202230602,DB1BCM0505-22SB
21082814,NANHT1002-15SA
21082814,NANHT1072-15SA
11039016,DAESZG023-17SB
11039016,NAESTG003-17SB
11039016,NA1ESTO008-17SA
11039016,DAESTG014-17SB
11039016,NAESTG024-17SB
11201922249,NA4BIS0003-15SA
11201922249,NB1BCJ0204-15SA
11085916,NANHT1013-15SA
11085916,NANHT1056-15SA
11202231918,DC1BCS0001-15SA
11202231918,DB1BIK0102-15SA
11202231918,DB3BIL0304-15SA
11202231918,DA1BCN0404-15SA
11202231918,DB1LIE0001-19SA
11201722214,DA2BCJ0205-15SB
11201722214,DB1BCN0407-15SB
11201722214,DAESHR007-21SB
11201722214,DB1BCM0505-22SB
11201721741,DA1ESTO902-17SB
11201721741,NA1BCN0407-15SB
11201721741,NA1BCK0104-15SB
11201721741,NA1MCZC011-15SB
11201810164,NA1ESHR005-13SB
11201810164,NA1ESHT009-17SB
11201920998,NA1NHZ4078-20SA
11201920490,NB2BCJ0204-15SA
11201920490,NA7BCJ0205-15SA
11066316,NAMCZA004-13SA
11066316,NA1MCTA016-13SA
11202112006,NA1ESZP041-14SB
11202112006,NB1BHP0001-15SB
11202112006,NA1ESHR015-21SB
11039015,DAESZU002-17SA
11039015,NA1ESZU028-17SA
11202310064,NA1ESHC003-17SB
11202310064,DAESHC035-21SB
11202310064,NA1ESHC012-21SB
11202310064,DA1ESHC027-21SB
11202310064,NA1ESHC028-17SB
11202310064,NA1ESHC013-21SB
11011314,DA1ESZM034-17SA
11011314,NA1ESZM031-17SA
11202231874,DC1BCS0001-15SA
11202231874,DA3BIS0003-15SA
11202231874,DABCL0306-15SA
11202231874,DC1ESTO011-17SA
11202231874,DC1ESTO005-17SA
11201921380,DA1ESHC037-21SB
11201921380,DA1ESHC038-17SB
11201921380,DB2BCN0407-15SB
11202020175,NA1ESTB013-17SB
11202020175,DAESZG023-17SB
11202020175,NA1ESTO013-17SB
11202020175,NA3ESTU009-17SA
11202020175,NA1ESTU039-17SA
11202131028,NA3BIN0406-15SA
11202131028,NB5BCM0505-22SA
11202022062,DAESZP002-13SB
11202022062,DA1ESHT020-17SB
11202020979,NB4BIS0003-15SA
11202020979,NA2BCJ0204-15SB
11202020979,NB1BIN0406-15SA
11202022175,NA1LHZ0018-19SB
11202022175,NA1NHZ4081-20SB
11202022175,NA1LHZ0028-19SB
11202022175,NA1LHZ0035-19SB
11201932450,NAESZG036-17SB
11201932450,NAESZG002-17SB
11201932450,NAESTG001-17SB
11201932450,NAESTG003-17SB
11201932450,DAESTG014-17SB
11087716,NB1NHT5004-15SA
11087716,NB1BHQ0002-15SA
11202021820,DB2BCJ0204-15SA
11202021820,NA1BCN0404-15SA
11202021820,DB1ESTO005-17SA
11025613,DAMCZA030-17SA
21068416,NA1ESHP009-13SB
21068416,NAESHP030-14SB
11017516,NA1ESTB005-17SB
11201722136,NA1ESTB024-17SB
11201722136,NA1MCZC018-20SB
21017114,NAESTS012-17SB
11202131030,DANHZ6015-18SA
11202131030,NA1NHI5001-15SA
11202131030,NA2BCJ0205-15SA
11202131030,DANHT1069-15SA
11202112050,DA1ESHC008-21SB
11202112050,DA1ESHC028-17SB
11202112050,DA1BIL0304-15SB
11202112050,DA1BIN0406-15SB
11027315,NA1ESHP028-14SB
11202020033,NAESHR029-21SB
11202020033,NAESZR026-21SB
11202020033,NAESHR007-21SB
11202020033,NA1ESHR024-14SB
11202020033,NA1ESHP021-13SB
11202021210,DA1NHI5002-15SA
11202021210,NA1ESZT009-17SB
11202021210,NA1BHQ0301-15SB
11201720808,NA1ESZM028-17SA
11201720808,DA1ESZM001-17SA
11114615,NAESZG002-17SB
11114615,NAESTG003-17SB
11114615,NAESTG013-17SB
11114615,NAESTG024-17SB
11202230213,NA1BCL0306-15SB
11202230213,NB1BHQ0002-15SA
11202230213,NB1BHP0001-15SB
11202130947,NA1MCTB009-17SA
11202130947,DA1MCTB010-13SA
11202130947,NB1ESTO011-17SA
11202130947,DB2BCK0104-15SA
11202130947,NA2ESTO005-17SA
11202130947,NA2ESTO006-17SA
11202130947,NA1ESTU035-17SA
11202130948,NA1BIN0406-15SA
11202130948,NA2ESTO005-17SA
11201810336,NA1ESHC003-17SB
11201810336,NA1ESHC038-17SB
11202230497,DA1BCN0404-15SA
11202230497,DB2BIN0406-15SA
11202230497,DB1ESTO005-17SA
11202230497,DA6BCM0505-22SA
11202231504,DA1BIS0003-15SA
11202231504,DA1BIN0406-15SA
11202231504,DA2BCM0505-22SA
11202230991,DB2BIS0003-15SB
11202230991,DB1BCL0306-15SB
11202230991,DB1BHP0001-15SB
11202230991,DB1BHQ0301-15SB
21086114,NA1ESHC008-21SB
21086114,NA1ESHC028-17SB
11202230345,DA2BCJ0205-15SB
11202230345,DA1BCN0407-15SB
11202230345,DA1ESTO011-17SB
11202230345,DA1BIN0406-15SB
11202230345,DA2BCM0505-22SB
21078612,DA1LIE0001-19SB
11201812157,NB1NHI5002-15SA
11201812157,NANHT1063-15SA
21065312,NB1NHZ2099-16SA
11201721561,DAESZG023-17SB
11201722906,NA1ESTU025-17SA
11201722906,NAESZG036-17SB
11201722906,NB1ESTO017-17SA
11202231881,NA1BCS0001-15SA
11202231881,NABCL0306-15SA
11202231881,NB2NHI5002-15SA
11202231881,NA1BIK0102-15SA
11202231881,NB1BHQ0002-15SA
11202231881,NA1LIE0001-19SA
11201921279,NANHT1013-15SA
11201921279,DAESZU002-17SA
11201921279,NA1MCTC001-15SB
11201921279,NA1MCZC018-20SB
11201921279,NANHT1063-15SA
11202131033,DA3BIS0003-15SB
11202131033,NA1NHT4017-15SA
11202131033,NA1NHT4024-15SA
11201921936,NA1ESTM017-17SA
11201921936,NA1ESZM030-17SA
11201921936,NA1ESTM006-17SA
11201921936,DA1ESZM001-17SA
11106416,NB4BCJ0205-15SA
11106416,NB2BIN0406-15SA
11106416,NB1BCS0002-15SA
11201810707,NA1ESHR005-13SB
11201810707,NA1ESHP019-13SB
11201810865,NA1ESZU022-17SA
11201810865,NA1ESZU030-17SA
11201810865,NA1ESTU034-17SA
11201810865,DA1ESTU036-17SA
11202230799,DA2BIS0003-15SB
11202230799,DA1BCL0306-15SB
11202230799,DA1BHQ0002-15SB
11202230799,DA1BHP0001-15SB
11202230799,DA1BHQ0301-15SB
11036716,NANHZ1003-15SA
11036716,NA1ESZB032-17SB
11036716,DANHZ6013-18SA
11036716,NA1ESTB005-17SB
11036716,NA1ESTO016-17SA
11036716,NA1ESTB025-17SB
11201932564,NA1BCK0104-15SA
11201932564,NA1ESTO008-17SB
11037616,DANHT1069-15SA
11037616,NANHT1056-15SA
11124915,NANHT1069-15SA
11124915,NANHT1071-15SA
11090714,NA1MCZB013-13SA
11090714,NA1MCTA016-13SA
11201723110,DAESZG023-17SB
11202111715,DAESHR029-21SB
11202111715,DA1ESHR031-21SB
11202111715,NAESHR007-21SB
11202111715,DA1ESHR024-14SB
11202111715,DA1ESHR016-21SB
11202020988,NANHZ6015-18SA
11202020988,NA1ESTU028-17SA
11202020988,NA3ESTU009-17SA
11201810364,NA2BIN0406-15SB
11201810364,DA1LIE0001-19SB
11201810364,NA1NHZ4081-20SB
11201810364,NANHH2073-18SB
11201810364,DANHZ2111-18SB
11201810923,NB2BCJ0204-15SA
11201810923,NB1BCN0407-15SA
11201810923,NA2ESTO011-17SA
11201810923,NB2BCK0104-15SA
11201810923,NB2BIN0406-15SA
11201921221,NA1MCTB001-17SA
11201921221,DA1ESTM004-17SA
11201921221,NB1ESTO008-17SA
11201922326,NAESZE098-17SA
11201922326,DA2MCTA016-13SA
11051414,NANHT1002-15SA
11051414,DA1ESTM004-17SA
11051414,NA1NHT4006-15SA
11051414,NA1NHT4056-15SA
11201922294,DA1MCZC010-15SB
11201922294,DA1MCTC001-15SB
11201922294,DA1MCTC014-13SB
11201922294,DA1MCZC018-20SB
11201922294,NA1MCZC011-15SB
11201721250,DA1ESHR031-21SB
11201721250,DA1ESHR004-13SB
11201721250,DAESHR007-21SB
11201721250,DA1ESHR015-21SB
11202231026,DA1BIS0003-15SB
11202231026,DA1BCL0306-15SB
11202231026,DA1BHQ0002-15SB
11202231026,DA1BHP0001-15SB
11202231026,DA1BHQ0301-15SB
11201920588,NANHT1002-15SA
11201810950,NB2BIN0406-15SB
11201810950,NA1ESHT012-17SB
11201810950,NA1ESHT015-22SB
11201810950,NA1ESHT020-17SB
11202020439,NA1ESHC008-21SB
11202020439,NA1ESHC032-17SB
11202130949,NA1ESHC008-21SB
11202130949,NA1ESHC012-21SB
11202130949,NA1ESHC038-17SB
11202130949,NA1ESHC028-17SB
11202130949,NA1ESHR031-21SB
11201921737,NA1ESHC003-17SB
11201921737,NA1ESHC037-21SB
11201921737,NA1ESHC038-17SB
11201921737,DB1ESHC016-17SB
11171809,NB1NHT5004-15SA
11201921651,DA1BCJ0204-15SB
11201921651,NB3BCJ0205-15SB
11202231691,DA1BCL0306-15SB
11202231691,DA1BHQ0002-15SB
11202231691,DA1BHP0001-15SB
11202231691,DA1BHQ0301-15SB
11201822482,NAESZR026-21SB
11201720256,NAESZG036-17SB
11201720256,NA1ESTB028-17SB
11201720256,NA2ESTB024-17SB
11201720256,NA1ESZB026-17SB
11201810440,NA1ESZM022-17SA
11201810440,NB1BHQ0002-15SA
11201810440,NA1ESZU030-17SA
11201921784,DA1MCTA003-17SA
11201921784,DA2NHI5001-15SA
11201921784,DA1MCTB019-17SA
11201921784,DA1MCTA024-13SA
11202231471,DA4BIS0003-15SA
11202231471,NB3BCJ0205-15SA
11202231471,DA2BIN0406-15SA
11202231471,NB6BCM0505-22SA
11202210121,NA1ESHC028-17SB
11202210121,NA1ESHR004-13SB
11202210121,NA1ESHR005-13SB
11202210121,NA1ESHC013-21SB
11202130951,DA1MCZC010-15SB
11202130951,DB1BIR0603-15SB
11202130951,DA1BCN0404-15SB
11202130951,DA1MCTC001-15SB
11202130951,DA1MCTC020-15SB
11202130951,DA1MCZC011-15SB
11202230924,NB8BCJ0205-15SA
11202230924,NB3BCN0407-15SA
11202230924,NB2BCM0505-22SA
11201810491,NB1ESTO011-17SA
11201810491,NA1ESTU009-17SA
11201810491,NA1ESTO008-17SA
11201810491,NB1ESTO017-17SA
11201810491,NA1ESTU039-17SA
11201811505,DA1MCTA003-17SA
11201811505,DA1MCTA009-13SA
11201811505,NAESTE030-17SA
11201720228,NA1ESHC037-21SB
11201920570,NA1ESHR031-21SB
11201920570,NA1ESHR005-13SB
11201920570,NA1ESHR024-14SB
11201920570,NA1ESHR015-21SB
11201920570,NA1ESHR016-21SB
21068015,NA1ESHT011-21SB
21068015,NA1ESHT015-22SB
11201720170,NA1ESZM030-17SA
11201720170,DA1ESZM001-17SA
11088616,DAMCTB024-13SA
11202131034,DB7BCJ0205-15SA
11202131034,DA1BCN0407-15SA
11202131034,DA2BCK0104-15SA
11202131034,DA3BCM0505-22SA
11201722198,NA1ESZU030-17SA
11201722198,NA1ESTU034-17SA
11201722198,NA1ESTU036-17SA
11201722198,NA1ESTU035-17SA
11202232330,DB3BCJ0205-15SB
11202232330,DB1BCN0407-15SB
11202232330,DB1BIN0406-15SB
11202232330,DB1BCM0505-22SB
11005616,DANHZ3043-15SA
11005616,DA1NHT1083-16SA
11005616,DA1ESTU039-17SA
11201810576,NA1ESHC012-21SB
11201810576,NA1ESHP009-13SB
11201811807,NA1BCN0407-15SA
11201811807,NA2BCK0104-15SA
11201922233,DA1MCTA003-17SA
11201922233,DA1MCTA009-13SA
11201922233,NB1BCK0104-15SA
11201922233,DA2MCTA018-13SA
11201922233,DA2MCTA024-13SA
11201922233,DAMCZA030-17SA
11201920933,DA1MCTA009-13SA
11201920933,DB1ESTO017-17SA
11201920933,DA1MCZA038-17SA
11201920933,DAMCZA030-17SA
11202111129,NB8BCJ0205-15SA
11202111129,NA1BCN0407-15SA
11202111129,NB2BIN0406-15SA
11202111129,NA5BCM0505-22SA
11038016,NAESZE094-17SA
11202230749,NA2MCTB001-17SA
11202230749,NB1BCK0104-15SA
11201921797,DA1ESHR004-13SB
11201921797,NAESHR007-21SB
11201921797,NA1LHZ0035-19SB
11201921797,DA1ESHP021-13SB
11201920511,NA1MCTA009-13SA
11201920511,DA1MCTB019-17SA
11201920511,NA1MCTA018-13SA
11201920511,NA1MCTA024-13SA
11202131035,DA1ESHC012-21SB
11202131035,DA1ESHC027-21SB
11202131035,DA1ESHC028-17SB
11202131035,DB1BHP0001-15SB
11202131035,DA1ESTO011-17SB
11202131035,DA1ESHT020-17SB
21066616,DA1MCTB001-17SA
21066616,NA1ESZB032-17SB
21066616,NA1ESTB024-17SB
21066616,NA1ESZB026-17SB
11202111130,DA1BIK0102-15SB
11202111130,DB1ESTO011-17SB
11202111130,DA2BIN0406-15SA
11202111130,DB1ESTO005-17SB
11202020021,DANHT1013-15SA
11202020021,DANHT1072-15SA
11202020021,DAESZB022-17SA
21026616,DA1ESHP009-13SB
21026616,DA1ESHP028-14SB
11201922398,NA1ESTB013-17SB
11201922398,NA1ESTB005-17SB
11201922398,NA1BCK0104-15SB
11201922398,NA1BCS0002-15SB
11201921427,NB1BHQ0002-15SA
11201921427,DAESTA020-17SA
11201921427,DA1MCTA018-13SA
11201921427,DA2MCTA024-13SA
11201921427,DAMCZA030-17SA
11202111131,DB1ESTO011-17SA
11202111131,DB1BCK0104-15SA
11202111131,DA1ESTO006-17SA
11202111131,DB3BCM0505-22SA
13202232537,DANHT3065-15SA
13202232537,NA1MCTC021-20SB
13202232537,DANHT3044-15SA
13202232537,DA1MCZA038-17SA
11202021870,NA1ESTO017-17SA
11202021870,NAESTI006-17SA
11202021870,NAESTA008-17SA
11202111992,DB1ESTO013-17SB
11202111992,DA1BCN0404-15SB
11202111992,DA1BCK0104-15SB
11202111992,DB1ESTO005-17SB
11202111992,DB1BCS0002-15SB
11201720130,DA1ESTB005-17SB
11201720130,DA1MCTC014-13SB
11201720130,DA1MCTC021-20SB
11201720130,DA1ESTB021-17SB
13201910056,NA1ESZU022-17SA
21070516,NANHZ2116-18SB
21070516,NAESTS009-17SB
13201723140,NANHH2035-13SB
13201723140,DANHZ2051-11SB
13201723140,NANHH2089-16SB
11201920617,NA1BCK0104-15SB
11201920617,NA2BCM0505-22SB
11202232329,DA1BIR0004-15SB
11202232329,NB1BHQ0002-15SB
11202020138,DA1MCTB019-17SA
11202020138,DA1LIE0001-19SA
11202020138,DA1NHZ1096-19SA
11031715,NA2MCTA007-17SA
11201811052,NAESTS012-17SB
11201811052,NA1ESHR015-21SB
11201811052,NB1BHQ0301-15SB
11201810157,NAESTA011-17SA
11201810157,NB1ESTA003-17SA
21041015,NA1ESHR015-21SB
21041015,NANHZ2111-18SB
11202232287,NA2BCS0001-15SA
11202232287,NB1BIJ0207-15SA
11202232287,NB1BIL0304-15SA
11202232287,NA1BIN0406-15SA
11201921939,NA1MCTB006-13SA
11201921939,NA1MCTB016-13SA
21028116,NA2ESTA004-17SA
11201921687,DAESZG036-17SB
11201921687,NAESZG002-17SB
11201921687,DAESZG023-17SB
11201921687,ND1ESTO902-17SB
11201921687,DAESTG014-17SB
11201811831,DA1ESTO013-17SB
11201811831,NA2BCJ0204-15SB
11201811831,NB3BCJ0205-15SB
11201811831,NA4BCN0407-15SA
11202231162,NA1BCJ0205-15SA
11202231162,NA1BCN0407-15SA
11202231162,NA1BIN0406-15SA
11202231162,NA3BCM0505-22SA
11202230637,DB5BCJ0205-15SA
11202230637,DB1BCN0407-15SA
11202230637,DB2BIN0406-15SA
11202230637,DB5BCM0505-22SA
11201811860,NA4BCN0407-15SA
11202230564,NA3BIS0003-15SB
11202230564,NA1BCL0306-15SB
11202230564,NA1BHQ0002-15SB
11202230564,NA1BHP0001-15SB
11202230564,NA1BHQ0301-15SB
11202021630,NA1ESTM017-17SA
11202021630,NA1ESTO012-17SA
11202021630,NA1ESTU031-17SA
11202021630,NA2ESTA014-17SA
11201921368,NA1ESHC032-17SB
11081214,NAESTG003-17SB
11081214,NB1ESTO902-17SB
11081214,NAESHR007-21SB
11081214,NA1BCK0104-15SB
11081214,NA1ESTO015-17SB
11202131038,NB4BCN0407-15SA
11202131038,DA1BCN0404-15SA
11202131038,NA3BIN0406-15SA
11202020492,DA1MCZC010-15SB
11202020492,DA1NHZ4081-20SB
11202020492,DA1MCTC020-15SB
11202020492,DA1BHP0202-19SB
11201722370,NA1MCTA007-17SA
11201722370,NA1MCTA009-13SA
11201722370,NB1ESTA007-17SA
11201722370,NAESZE098-17SA
11202111926,DA1BCN0404-15SA
11202111926,DA1BCK0104-15SB
11202111926,DA1MCTC001-15SB
11202111926,DA2BIN0406-15SA
11202111926,DA4BCM0505-22SA
11202111926,DA1MCZC018-20SB
11202130953,NA1BIJ0207-15SB
11202130953,NA1ESHC012-21SB
11202130953,NA1ESHC028-17SB
11202130953,NA1ESHR031-21SB
11202130953,NA1BCN0407-15SB
11201811472,DB2BIS0003-15SB
11201811472,NA1ESTI002-17SA
11201811472,DAESTI016-17SA
11097614,NAESTS004-17SB
11097614,DAESTS005-17SB
11202230438,DB6BCJ0205-15SA
11202230438,DB1BCN0407-15SA
11202230438,DB1BIN0406-15SA
11202230438,DB5BCM0505-22SA
11201810982,NAESTS012-17SB
11201810982,NAESTA020-17SA
11201810982,NAESZS028-17SB
11201810982,DAESZS033-17SB
11202131040,DA1ESTO013-17SB
11202131040,DB1BCN0407-15SB
11202131040,DA1ESTO011-17SB
11202131040,DB1BCK0104-15SB
11202131040,DA1ESTO005-17SB
11202131933,DAESHR029-21SB
11202131933,DA1ESHC008-21SB
11202131933,DA1ESHR031-21SB
11202131933,NA1ESHP019-13SB
11201810062,NA1MCZC002-15SB
11201810062,NA1MCZC011-15SB
11202130954,DD1ESTO902-17SB
11202130954,DA1BHQ0002-15SB
11202130954,DB1BCN0407-15SA
11202130954,DA1ESTO005-17SA
11202130954,DAESTG025-17SB
11202130955,NA1BCJ0204-15SB
11202130955,DA1ESHC016-17SB
11202130955,NA1BCN0404-15SB
11202130955,NANHH2089-16SB
11201912415,NA1ESTO013-17SA
11201912415,DAESZG031-17SB
11201912415,NAESHT017-17SB
11202130658,DA1MCTB001-17SA
11202130658,DB3BCN0407-15SA
11202231529,DB7BCJ0205-15SA
11202231529,DA1BCN0407-15SA
11202231529,DB1BIN0406-15SA
11202231529,DA4BCM0505-22SA
11201720648,NAESTA021-17SA
11201720648,NAESTI006-17SA
11201720648,NA1ESTO014-17SA
11201920344,NA1ESHC032-17SB
11202212443,DA1BHS0002-17SB
11202212443,DA1NHI5002-15SB
11202212443,DA1BHQ0002-15SB
11202212443,DA1LIE0001-19SB
11201810933,NA1BIJ0207-15SA
11201810933,NA6BCM0505-22SA
11202130997,NB4BIS0003-15SA
11202130997,NA1ESTO013-17SB
11202130997,NA1BHP0001-15SB
11202130997,NA1NHH2017-16SB
21021716,NAESTS016-17SB
21021716,NAESTS004-17SB
21028416,DAMCTD024-18SA
21028416,DAMCZA037-17SA
21028416,NA1NHI5002-15SB
21028416,DA1MCZB035-17SA
21028416,DAMCTD009-18SA
21028416,DA1MCTB019-17SA
11202210122,NAESHR029-21SB
11202210122,NA1NHI5002-15SB
11202210122,DA1NHZ2044-11SB
11202210122,NA1ESHP012-13SB
