RA,TURMA
11201811079,DB1BCS0002-15SB
11084614,NB1ESTA004-17SA
11084614,NB1ESTA001-17SA
11084614,NA2ESTO903-17SA
11084614,NB1ESTO012-17SA
21007616,DANHH2085-16SB
21007616,NAESTS013-17SB
11202230554,DA1BCL0306-15SB
11202230554,DA1BCJ0204-15SB
11202230554,DA2BCN0402-15SB
11202230554,DA2BCN0404-15SB
11202230554,DA2BCM0504-15SB
21048014,NA1ESHC036-21SB
21048014,NA1ESHC033-21SB
21048014,NA1BCN0402-15SB
11201811273,NA1ESZM024-17SA
11201811273,NB9BCJ0204-15SA
11201811273,NA1ESZM040-17SA
11201811160,NA1MCTA015-13SA
11201811160,DA1MCZA017-13SA
11201811160,DA1MCTA023-17SA
11201811160,DA1MCZA052-22SA
11041316,NANHZ6016-18SA
11041316,NA2BCJ0203-15SB
11041316,NANHT1055-15SA
11041316,NB1BCS0002-15SA
11202131387,DB1BIR0004-15SA
11202131387,DB3BCL0306-15SA
11202131387,DAMCTD010-18SA
11202131388,NA2BCS0001-15SA
11202131388,NA3BCL0308-15SA
11202131388,NA3BCN0402-15SA
11202130450,NB1BIR0004-15SA
11202130450,NB3BCL0306-15SA
11202020365,NA9BCJ0204-15SA
11202020365,NA3BCN0402-15SA
11202020365,NA3BCN0404-15SA
11202130453,NA1ESHC002-17SB
11202130453,NA1ESHC007-21SB
11202130453,NA1ESTO013-17SB
11202130453,NA1BCN0402-15SB
11202130453,NA1ESHC019-17SB
11201921832,NA2MCTA006-17SA
11201921832,NA2MCTA022-17SA
11201921832,DA2MCTA023-17SA
21058815,NA1ESHP014-13SB
11202231741,NA1BIR0004-15SA
11202231741,NA3BCL0306-15SA
11202231741,NB3BCJ0204-15SA
11201921796,NA2MCTB001-17SA
11201921796,NA1ESTO011-17SA
21017116,NA1ESHC037-21SB
21017116,NA1ESZR019-14SB
21017116,NA1ESHR014-13SB
11202111171,DB1BCL0308-15SA
11202111171,DB1BIR0603-15SA
11202111171,DA1BIQ0602-15SB
11202231322,NA2BCL0306-15SA
11202231322,NA7BCJ0204-15SA
11202231322,NA1BCN0402-15SA
11202231322,NA2BCM0504-15SA
11067914,NA1NHT1086-16SA
11067914,NA1MCTC002-15SB
11202111173,DA1MCTB001-17SA
11202111173,DB1BIR0004-15SA
11202111173,DA1BIQ0602-15SA
11202111173,DB1BCK0103-15SA
11026316,NA2MCTA001-17SA
11026316,NAMCTA028-15SA
11202230782,NB3BCL0306-15SA
11202230782,NB4BCJ0204-15SA
11202230782,NB3BCN0402-15SA
11202230782,NB2BCN0404-15SA
11202230782,NB1BCM0504-15SA
11202111177,DC2BCL0308-15SA
11202111177,DB1BIQ0602-15SA
11202111177,DA1BCK0103-15SA
11202130445,DA1BCS0001-15SA
11202130445,DC2BCL0308-15SA
11202130445,DA1ESTO011-17SA
11202130445,DA1ESTO005-17SA
11202230611,NA3BCL0306-15SA
11202230611,NA1BCJ0204-15SA
11202230611,NA1BCN0402-15SA
11202230611,NA2BCN0404-15SA
11202230611,NA2BCM0504-15SA
11202131389,NA1ESHR022-14SB
11202131389,NA1ESHC020-17SB
11202131389,DA1ESHP014-13SB
11202131389,NA1ESZR019-14SB
11000617,NAESTG011-17SB
11000617,DAESTG013-17SB
11000617,DAESZG011-17SB
11000617,NA1ESTG019-17SB
11202230387,NB1BCL0306-15SA
11202230387,NB1BCJ0204-15SA
11202230387,NB2BCN0402-15SA
11202230387,NB1BCN0404-15SA
11202230387,NB1BCM0504-15SA
11202021135,NA2MCTB001-17SA
11202021135,NA1MCTB009-17SA
11202021135,NA1ESTU006-17SA
11202021135,NAESZE100-17SA
11201920759,NAESTS003-17SB
11201920759,NA1NHI5015-15SB
11201920759,NB1BCS0002-15SB
11202021199,NA4BCJ0204-15SB
11202021199,NB3BCN0402-15SA
11202021199,NA2ESTO011-17SA
11202021199,NB2BCN0404-15SA
11202130627,NA1BIR0004-15SA
11202130627,NA1BCL0308-15SA
11202130627,NA3BCK0103-15SA
11202130629,DA1BCL0308-15SA
11202130629,DAMCTD020-18SA
11202130629,DA1NHZ2093-16SA
11202130629,DA1BCK0103-15SA
11012014,DAESTE022-17SA
11201721549,NA1MCTB001-17SA
11201721549,NA1MCTA022-17SA
11070916,NA1MCTA033-15SA
11070916,NA1MCZA033-17SA
11070916,NA1MCZA023-17SA
11070916,NA1MCTA026-13SA
11082614,NAESZE109-17SA
13201910051,NA1ESHC024-19SB
11201811565,NA1ESHR001-13SB
11201811565,NA1ESHC020-17SB
11201811565,NA1ESHR903-18SB
11201920901,DA1MCTB010-13SA
11201920901,DA1ESZM014-17SA
11201920901,NA2BCJ0203-15SB
11201920901,DAESTA019-17SA
11201920901,DA2BCS0002-15SA
11058015,DA1MCTA033-15SA
11058015,DA1MCTA026-13SA
11201920877,NANHT1067-15SA
11201920877,NA1BHO1335-15SB
11201920877,DANHI2049-13SB
11201920877,NA2ESTU010-17SA
11201920877,DA1ESZM002-17SA
11201920877,NA1ESZT011-17SB
11201920877,DAMCTA028-15SA
11201922377,NB2BCL0308-15SA
11201922377,NB3BCN0402-15SA
11202231999,DB1BCL0306-15SA
11202231999,DB6BCJ0204-15SA
11202231999,DB2BCN0402-15SA
11202231999,DB1BCN0404-15SA
11202231999,DB2BCM0504-15SA
11201811719,NA2BCL0308-15SB
11201920518,NA1ESHP024-14SB
11201920518,NA1ESHP016-13SB
11201920518,NA1ESHP020-13SB
11201810350,DA1ESHP005-13SB
11201810350,DA1ESHC033-21SB
11201810350,NA1ESHP020-13SB
11201810350,NA1ESHP029-14SB
11202130032,DB6BCL0308-15SA
11202130032,DB1BIR0603-15SA
11202130032,NANHT1062-15SA
11202130032,DA1ESZM002-17SA
11202130038,DA3BCL0308-15SA
11202130038,DA6BCJ0204-15SA
11202130038,DA2BCK0103-15SA
11202130038,NA2BCN0402-15SA
11202130042,NA2BCL0308-15SA
11202130042,NA1BIR0603-15SA
11202130042,NA1BIQ0602-15SA
11202130042,NA3BCK0103-15SA
11202130042,NB1ESTO005-17SA
11202021603,NB1BIS0003-15SB
11202021603,NB1BCM0504-15SB
11201921536,NA2BCL0306-15SB
11201921536,NA3BCN0402-15SB
11201921536,NA1BCN0404-15SB
11201921536,NA2BCM0504-15SB
11202111745,NB1BIS0003-15SB
11202111745,NA2BIR0603-15SB
11202111745,NB1BIQ0602-15SB
11202210118,NB1BIR0603-15SA
11202210118,NA1ESHC007-21SB
11202210118,NB1BHO0101-15SB
11202210118,NA1ESHC025-17SB
11201811588,NA1ESTM001-17SA
11201811588,NA2BCK0103-15SA
11201811588,NA1ESZM030-17SA
11201811588,DA1ESZM002-17SA
11201811588,NA1ESTM019-17SA
11202231368,DB2BCL0306-15SA
11202231368,DB4BCJ0204-15SA
11202231368,DB3BCN0402-15SA
11202231368,DB1BCN0404-15SA
11202231368,DB3BCM0504-15SA
11202020248,DA1MCTA001-17SA
11202020248,DA1MCTA006-17SA
11202020248,DB1ESTO005-17SA
11202020248,DA1ESTU010-17SA
11201722094,NA1ESTU004-17SA
11201722094,NA1ESTU027-17SA
11201722094,NA2ESTU006-17SA
11201722094,NA1ESTU037-17SA
11201722094,NA1ESTU019-17SA
11201810415,NA2BCL0308-15SB
11201810415,NA1BIQ0602-15SB
11201810415,NA1ESHT008-17SB
11201810415,NB1BCS0002-15SB
11201921852,NA1ESZU002-17SA
11201921852,NA2BCJ0203-15SA
11201921852,NB1NHI5011-13SA
11202230670,DA3BCL0306-15SA
11202230670,DA6BCJ0204-15SA
11202230670,DA2BCN0402-15SA
11202230670,DA3BCN0404-15SA
11201720934,NA2ESTO004-17SA
11201720934,DA1ESZG020-17SA
11201720934,DB1ESTG021-17SB
11201720934,DAESTG024-17SB
11202232187,DAESZE097-17SA
11202232187,NA2BCS0001-15SA
11202232187,NA1BIS0003-15SA
11202232187,NA2BCJ0204-15SA
11202232187,NA3BCM0504-15SA
11202130228,DA1BIR0004-15SB
11202130228,DB1BIS0003-15SB
11202130228,DA1BCL0308-15SB
11202130228,DB1BIQ0602-15SB
11202130228,DA1BCK0103-15SB
21076416,NA6BCL0308-15SA
21076416,NA1MCTB010-13SA
21076416,NA1ESTO016-17SB
21076416,NB1BCN0404-15SA
11202230873,DB1BIS0003-15SA
11202230873,DB2BCL0306-15SA
11202230873,DB2BCN0402-15SA
11202230873,DB3BCN0404-15SA
11202230873,DB2BCM0504-15SA
11083916,NA1ESTO004-17SA
11083916,NA1ESTO014-17SA
11201812275,DA1ESHT003-17SB
11201812275,DA1ESHC007-21SB
11201812275,DA1ESTO013-17SB
11201812275,NANHT1062-15SA
11201812275,DA1ESTB025-17SB
11201812275,DA1ESTB009-17SB
11202021973,NA1MCTB001-17SB
11202021973,NB1BCS0001-15SB
11202021973,NB2BIR0603-15SB
11202021973,NA2ESTO011-17SA
11202021973,DA1BCS0002-15SB
11202131604,NA1ESHR022-14SB
11202131604,NA1ESHP005-13SB
11202131604,NA1ESHC020-17SB
11202131604,NA1ESHR011-13SB
11202131604,NA1ESHR019-13SB
11201920957,NAMCTD022-18SA
11201920957,NAESZG001-17SB
11201920957,DAESTG001-17SB
11201920957,DAESTG003-17SB
11201920957,DB1ESZG013-17SB
11201920957,DA1ESTU039-17SB
11201720918,NAESTA011-17SA
11201720918,NA1ESTO004-17SA
11201720918,NAESTG017-17SB
21072814,NA1ESHC016-17SB
21072814,NA1ESHC029-21SB
21017915,NAESTG017-17SB
21017915,DB1ESTG021-17SB
13201910033,NA1BCL0306-15SA
13201910033,NA3BCM0504-15SA
13201910033,NA1ESTO012-17SA
11202021552,DA1MCTB001-17SA
11202021552,NB1BIR0603-15SA
11202021552,DB1ESZG013-17SB
11202021552,NA1ESTG006-17SB
11202021552,NA1MCZB013-13SA
11201721618,NA1ESTB019-17SB
11201721618,DA1ESTB031-18SB
11201721618,NA1ESTB020-17SB
21016516,NA1ESTB029-17SB
11201720522,NA1ESHC037-21SB
11201720522,NA1ESHC027-21SB
11202020730,NB3BCN0402-15SA
11202020730,NA1MCTB018-17SA
11201810466,NA2MCTA006-17SA
11201810466,NAMCTA028-15SA
11201810466,NB2MCTA022-13SA
11201810466,NAESZI031-17SA
11201920428,NB1ESTA004-17SA
11201920428,NA1ESTA010-17SA
11201920428,NB1ESZA010-17SA
11201920428,NB1ESTA003-17SA
11016714,NA1MCZC003-15SB
11201810308,NAESTI007-17SA
11201810308,NAESTI008-17SA
11021016,NANHT3012-15SA
11021016,NANHT3072-15SA
11021016,NANHT3089-15SA
11201722445,NA1BIS0003-15SB
11201722445,NA1BCM0506-15SB
11201722445,NA1ESZB036-17SB
21001815,DA1NHT1053-15SB
21001815,NAESTS019-17SB
21001815,DA1BHO0002-19SB
11083515,NA1ESZM035-17SA
11083515,NAESTE029-17SA
11083515,NA1NHT4055-15SA
11202020777,DA1ESTE019-17SA
11202020777,DB1NHI5015-15SA
11202020777,DA1ESZM002-17SA
11202020777,DA1ESTU015-17SA
11202020777,DA1NHZ5019-15SA
11202020777,DA1ESTU019-17SA
11202020777,DA1ESTU021-17SA
11201920572,NA1BCK0103-15SB
11202130250,DA1BIS0003-15SA
11202130250,DB2BCN0404-15SA
11202130250,DB1ESTO005-17SA
11202212438,NA1BIJ0207-15SB
11202212438,NA1BIR0603-15SB
11202212438,NA1NHZ5016-15SB
11202212438,NA1NHZ5019-15SB
11202232270,DB1BIS0005-15SA
11202232270,DB1BCL0306-15SA
11202232270,DB1BIR0603-15SA
11202232270,NB1BIQ0602-15SB
11202232270,NA1BHO1335-15SB
21025115,NA1ESHP014-13SB
11201810696,NAMCTB004-17SA
11201810696,NAMCTB008-17SA
11201810696,NA1MCTB018-17SA
11201810696,NA1MCZB013-13SA
11202130263,NB3BCJ0204-15SA
11202130263,NA2BCN0402-15SA
11202210042,NB1BIS0005-15SA
11202210042,NA1BCL0306-15SA
11202210042,NB1BCK0103-15SA
11202210042,NA1BCN0404-15SA
11202130277,NB1BIR0004-15SA
11202130277,NB4BCL0308-15SA
11202130277,NB1BIQ0602-15SA
11202130277,NB3BCK0103-15SA
11201920506,NA1NHT4050-15SA
11201920506,NA1NHT4052-15SA
11201920506,DA1NHT4055-15SA
11202231319,NB2BCL0306-15SA
11202231319,NB1BCN0402-15SA
11202231319,NB3BCN0404-15SA
11202231319,NB2BCM0504-15SA
11201920573,NA1BIQ0602-15SA
11201920573,NANHT3037-15SA
11201920573,NANHZ3043-15SA
11071915,DA1MCTA001-17SA
11071915,DB1MCTB010-13SA
11071915,DB1ESTO012-17SA
11071915,DAMCTA028-15SA
11201721004,NA1ESTA001-17SA
11201721004,NAESTI003-17SA
11201920895,DAMCTD010-18SA
11201920895,DAMCZA008-17SA
11201920895,DA1MCTA015-13SA
11201920895,DA1MCZA017-13SA
11002613,NA1MCTA015-13SA
11002613,NA1MCTA017-17SA
11102414,DA1ESHR012-13SB
11202020345,NA2MCTB001-17SA
11202020345,NAESTE029-17SA
11202020345,NA1NHI5011-13SA
11202020345,NB2MCTA022-13SA
11202020345,NA1NHZ5019-15SA
11201921125,NA2MCTB001-17SA
11201921125,NB5BCL0308-15SA
11201921125,NA1ESTO008-17SA
11202130286,DA5BCL0308-15SA
11202130286,DA1NHT4017-15SA
11202130286,DA1NHT4023-15SA
11202130936,NA2BIS0003-15SB
11202130936,NA2BCL0306-15SB
11202130936,DB1ESHC020-17SB
11061015,DAESZA022-17SA
11201811415,NA1MCTB010-13SB
11201811415,NA1ESTS006-17SB
11201811971,DA1MCTA033-15SA
11201811971,DA1MCTA015-13SA
11201811971,DA1MCTB019-17SA
11201811971,DB1BCS0002-15SA
21019316,NANHH2034-13SB
21019316,NA1ESHP020-13SB
11202231328,DA2BCL0306-15SB
11202231328,DA2BCJ0204-15SB
11202231328,DA2BCN0404-15SB
11202231328,DA2BCM0504-15SB
11085816,NA1MCTB001-17SA
11085816,NA1NHZ4062-15SA
11201812100,NA1ESTM001-17SA
11201812100,NA1ESTO017-17SA
11201812100,DA1ESZM002-17SA
11201812100,NA1ESZM040-17SA
11201812100,NA1ESTM019-17SA
11201720862,NA1ESZA015-17SA
11201932486,NAESZG001-17SB
11201932486,NA1ESTG006-17SB
11201932486,NA1ESTG019-17SB
11202130302,DA1MCTB001-17SB
11202130302,NB1BCS0001-15SA
11202130302,DA1BCL0308-15SB
11202130302,NB1BIR0603-15SA
11202130302,NB3BCJ0204-15SA
11202020980,NB2BCS0001-15SA
11202020980,NB1BIR0603-15SA
21063316,NAESTG017-17SB
21063316,DAESTG013-17SB
11201822467,NA1MCTB001-17SA
11201822467,NA1BIR0004-15SA
11201822467,NA2ESTA004-17SA
11201912274,NA2ESHC036-21SB
11201912274,NA1ESHC033-21SB
11201912274,NA1ESHC022-17SB
11201912274,NA1ESHC025-17SB
11201920505,NA1ESTA005-17SA
11201920505,DA2ESTO001-17SA
11201920505,DA1ESTO903-17SA
11201920505,DA1ESTE019-17SA
11201920505,NB1ESTA003-17SA
11202130673,DA2MCTA001-17SA
11202130673,DB6BCL0308-15SA
11202130673,DA1MCTB009-17SA
11202130673,DB1BCK0103-15SA
11202130673,DB1ESTO005-17SA
21049116,NB1BIS0003-15SB
21049116,NANHH2034-13SB
11202130675,NA1BCS0001-15SA
11202130675,NA2BCL0308-15SA
11202130675,NA1BIR0603-15SA
11202130675,NA1BIQ0602-15SA
11202130675,NA3BCK0103-15SA
11202130675,NB1ESTO005-17SA
11020014,NA1ESTA005-17SA
11020014,NA1ESZU002-17SA
11020014,NANHT1073-15SA
11020014,NAESTE031-17SA
11020014,NA1ESTO014-17SA
11201721086,NAESTS016-17SB
11201721086,NAESTS005-17SB
11201721086,NA1BHQ0002-15SB
11201721086,NAESTS013-17SB
11201921867,DA1BCJ0203-15SA
11201921867,DANHT1061-15SA
11201921867,DA1NHT1086-16SA
11201921867,DA1ESTU015-17SA
11202131392,DB1BCL0308-15SA
11202131392,DA1ESTO011-17SA
11202131392,DA1ESTO005-17SA
11202131392,DB1NHZ5019-15SA
11201811181,NANHH2085-16SB
11201811181,NANHH2029-18SB
11201811181,NANHH2032-18SB
11201810370,DAESTG001-17SB
11201810370,DAESTG003-17SB
11202020302,NA1BIQ0602-15SB
11202020302,NA1BHO1335-15SB
11202020302,NA1BHP0202-15SB
11202130723,NA1ESHR022-14SB
11202130723,NA1BIQ0602-15SB
11202130723,NA1ESHR011-13SB
11202130723,NA1ESHR014-13SB
11201922156,NA2MCTA006-17SA
11201922156,NA1NHI5015-15SA
11201922156,NAMCTA028-15SA
11012516,NAESZE057-17SA
11012516,NAESZE109-17SA
11012516,NAESTA017-17SA
11012516,NA2ESTE014-17SA
11202020353,DA1ESHR022-14SB
11202020353,DA1ESZP042-14SB
11202020353,DANHZ2057-11SB
11202020353,DA1ESHP020-13SB
11202020353,DA1ESHP029-14SB
11113116,DA1ESZG013-17SB
11113116,NA1ESHC025-17SB
11113116,NAESZG005-17SB
11201811096,DA1MCTA033-15SA
11201811096,DA2ESTO903-17SA
11201811096,DAESTA013-17SA
11201811096,DAESTA019-17SA
11201811096,DB1MCTA022-13SA
11201811074,NA1MCTA017-17SA
11201811074,NA1MCZA023-17SA
11201811074,NA1MCTA026-13SA
11201811074,DA1MCZA052-22SA
11202130724,DB2BCS0001-15SA
11202130724,DC3BCL0308-15SA
11202130724,DA1BIR0603-15SA
11202130724,DB1BIQ0602-15SA
11202130724,DA1BCK0103-15SA
11202130724,DA1ESTO012-17SA
11077815,DANHZ1078-15SA
11077815,DANHZ6016-18SA
11077815,NA1NHZ6004-18SA
11077815,NA1NHZ1081-13SA
11202230638,NB3BCL0306-15SA
11202230638,NA2BCM0504-15SA
11202130725,DB2BCL0308-15SB
11202130725,DA1MCTB009-17SB
11202130725,DA1BIQ0602-15SB
11202130725,NB1BCK0103-15SB
11202130725,DA1ESTU039-17SB
21086116,NA1BIS0003-15SB
21086116,NA1ESZR019-14SB
21086116,NA1ESHP020-13SB
11201810777,NAESTE032-17SA
11201810777,NA6BCJ0204-15SA
11201810777,NA1BCK0103-15SA
11201810777,NA1BCN0404-15SA
11201810777,NAESZE109-17SA
11201922328,NA1ESZE010-17SA
11201922328,NA6BCL0308-15SA
11201922328,NA1ESTO013-17SA
11201922328,NAESTA023-17SA
11202230836,DA3BCL0306-15SA
11202230836,DA4BCJ0204-15SA
11202230836,DA1BCN0402-15SA
11202230836,DA2BCN0404-15SA
11202230836,DA2BCM0504-15SA
11202111986,DB4BCS0001-15SA
11201811591,NANHT1073-15SA
11201811591,NA2ESTO011-17SA
11201811591,NANHT1055-15SA
11201811591,NA1ESZU010-17SA
11201811591,NAESZE109-17SA
11201811591,DB1ESZG020-17SA
11201811591,NB1ESTO012-17SA
11201811591,NA1ESTU015-17SA
11201811591,NA1ESZU020-17SA
11201922010,DAESZE097-17SA
11201922010,NA4BCL0308-15SA
11201922010,NB1MCTB009-17SA
11201922010,NA1MCTB010-13SA
11201922010,NA1BCK0103-15SA
11201922010,NAESTA023-17SA
11061516,DA1MCTA023-17SA
21006316,NA1MCZA033-17SA
21006316,NA1MCZA023-17SA
21006316,NA2MCTA023-17SA
11201723057,DA1ESTB029-17SB
11201723057,DA1ESTB027-17SB
11201723057,NA1MCTA033-15SA
11201720370,NA1MCTB001-17SA
11201720370,NA1BIS0003-15SA
11201720370,NAESZE111-17SA
11202131393,DC1BIS0003-15SB
11202131393,DA1ESHC002-17SB
11202131393,DA1ESHT006-17SB
11202131393,DA1ESHC019-17SB
11202131393,DA1ESHC020-17SB
11201721425,NA1ESZR006-13SB
11202231370,DB3BCL0306-15SA
11202231370,DB7BCJ0204-15SA
11202231370,DB2BCN0402-15SA
11202231370,DB1BCN0404-15SA
11202231370,DB2BCM0504-15SA
21087414,DB1BCS0001-15SB
21087414,DA1BCL0306-15SA
11202021248,NA1BHO0101-15SB
11202021248,NA1BHP0001-15SB
11202021248,NA1ESHP029-14SB
11202021248,NA1ESHT024-17SB
11201921318,NB3BCL0308-15SA
11201921318,NB1BCN0402-15SA
11201921911,NAESTE036-17SA
11201921911,NAESTE029-17SA
11201921911,NANHT1062-15SA
11201921911,NA1NHT4025-15SA
11201921911,DA1ESTU021-17SA
11201810918,DAMCTD010-18SA
11201810918,NA1NHT5012-15SA
11201810918,NA1NHT3091-15SA
11202131394,NB9BCJ0204-15SA
11202131394,NA2ESTO011-17SA
11202131394,NB3BCN0404-15SA
11202131394,NA1ESZU010-17SA
11202131394,NANHT3037-15SA
11202210072,NA2BIS0003-15SB
11202210072,NA1ESZP018-13SB
11202210072,DA1ESHC017-17SB
11202210072,DA1ESZP042-14SB
11202210072,NA1ESHP016-13SB
11201921091,NA2ESTO004-17SA
11201921091,DA1ESZM027-17SA
11201921091,NA1ESZM040-17SA
11201921091,DA1BCS0002-15SA
11201921091,NA1ESTM019-17SA
11201921091,NA1ESTM015-17SA
11201921617,NA2ESTA004-17SA
11201921617,NA2ESTA001-17SA
11201921617,NB1ESTA003-17SA
21028515,NANHZ1078-15SA
11202130726,DC3BCL0308-15SA
11202130726,DA1BIR0603-15SA
11202130726,DA1BIQ0602-15SA
11202130726,DA1BCK0103-15SA
11202020796,DA1ESHC002-17SB
11202020796,DA1ESHC033-21SB
11202020796,DA1ESHC019-17SB
11202020796,DA1ESHC024-19SB
11202020796,DA1ESHR023-14SB
11202020796,NA1ESHR019-13SB
11065413,DA1MCTA001-17SA
11065413,DA1MCTA033-15SA
11065413,NA4BCJ0204-15SA
11065413,DAESZI031-17SA
11202020349,NA1BHO0101-15SB
11202020349,NA1BHO1335-15SB
11202020349,DA1ESHR023-14SB
11202020349,NA1ESHR028-14SB
21007216,DAESZG006-17SB
13201723154,DA1ESHR022-14SB
13201723154,DA1ESHR001-13SB
11202232343,NA1BIJ0207-15SA
11202232343,NA1BCL0306-15SA
11202232343,NB1BCK0103-15SA
11202232343,NA1BCN0404-15SA
11202232343,NB3BCM0504-15SA
11201810398,NA2BCJ0203-15SA
11201810398,NA1ESTO011-17SA
11201810398,NA1ESTO014-17SA
11201720490,NA2MCTA001-17SA
11201720490,DAESZA022-17SA
11201720490,NA2MCTA022-17SA
11202020875,NA1ESZM040-17SA
11202020875,NA1ESTM019-17SA
11202020875,DA1ESZM025-17SA
11202020875,DA1ESTM018-17SA
11202231763,NA2BCL0306-15SA
11202231763,NA1BCJ0204-15SA
11202231763,NA1BCN0402-15SA
11202231763,NA2BCN0404-15SA
11202231763,NA1BCM0504-15SA
11202021898,NA2MCTB001-17SA
11202021898,NA3BCS0001-15SA
11202021898,NA1BIR0603-15SA
11202210073,NA1ESZR019-14SB
11202022156,DB4BCS0001-15SA
11202022156,DA3BCL0308-15SA
11202022156,DA1BCM0506-15SA
11202022156,DA3BCN0402-15SA
11202022156,DA1ESTO012-17SA
11202022156,DBESTA019-17SA
11202131395,NA1BIJ0207-15SA
11202131395,NA1BIS0003-15SA
11202131395,NB1BIR0603-15SA
11202131395,NA1BIK0102-15SA
11201920705,NA1BIR0004-15SB
11201920705,DB1BIS0003-15SB
11201920705,NA1BHO1335-15SB
11028216,NC1ESTA001-17SA
11028216,NA1ESTO016-17SB
11028216,NAMCZD007-18SA
11201921562,NANHT1057-15SA
11201921562,NB3BCM0504-15SA
11202232230,NB3BCL0306-15SA
11202232230,NB1BCN0404-15SA
11202232230,NA1BCM0504-15SA
21001912,DA1ESZP042-14SB
21001912,NA1ESZT011-17SB
11202020703,NB1BCS0001-15SA
11202020703,NB1BIR0603-15SB
11202020703,NA2BCJ0204-15SB
11202020703,NA2BCM0504-15SB
11202020771,NA1BIK0102-15SA
11035316,DA1BHQ0301-15SB
11035316,DAMCZD006-18SA
11202021200,DB1MCTB010-13SA
11202021200,DA2ESTO001-17SA
11202021200,DA1ESTO013-17SA
11202021200,DA1ESTO008-17SA
11202021200,DAESZA006-17SA
11202020364,NA2BCL0306-15SB
11202020364,NA1ESZR002-13SB
11202020364,NA1ESHR023-14SB
11202020364,NA1ESHR028-14SB
11202020364,NA1ESHR014-13SB
11202111180,NA1ESHR022-14SB
11202111180,NA1ESHT008-17SB
11202111180,NA1ESHR011-13SB
11202111180,NA1ESHR014-13SB
11202232020,DA1BCL0306-15SA
11202232020,DA5BCJ0204-15SA
11202232020,DA1BCN0402-15SA
11202232020,DA2BCN0404-15SA
11202232020,DA1BCM0504-15SA
11202022087,NB1BIS0003-15SA
11202022087,NB1BCM0504-15SA
11201812147,DA1MCTB009-17SA
11201812147,DA1ESZM034-17SA
11201812147,DA1MCTA033-15SA
11201812147,DA1MCTA015-13SA
11201812147,DA2MCTA026-13SA
11072416,NA1MCZA052-22SA
11202020420,DA1MCTA033-15SA
11202020420,DA1MCTB019-17SA
11202020420,DA2MCTA026-13SA
21072716,NA2BCJ0203-15SA
21072716,NA1NHZ5017-15SA
21072716,NA1ESTU019-17SA
11202231666,NA2BCL0306-15SA
11202231666,NA3BCJ0204-15SA
11202231666,NA1BCN0402-15SA
11202231666,NA2BCN0404-15SA
11202231666,NA2BCM0504-15SA
11043008,DA1MCTB009-17SA
11201721752,NB2ESTO903-17SA
11202231855,NB1BCL0306-15SB
11202231855,NA5BCJ0204-15SB
11202231855,NB1BCN0402-15SB
11202231855,NB1BCN0404-15SB
11202020236,NA4BCS0001-15SA
11202020236,NA1BCL0308-15SA
11202020236,NA1BIR0603-15SA
11202020236,NA1BIQ0602-15SA
11202020236,NANHT3037-15SA
11201722998,NAESTI007-17SA
11201722998,NAESTI010-17SA
11201722998,NA2ESTO903-17SA
11201722998,NA1ESTI004-17SA
11072415,NA1MCTB021-17SA
11072415,NA1MCTA017-17SA
11201811681,DA1ESHR001-13SB
11201811681,DA1ESHC007-21SB
11201811681,DA1ESZC034-21SB
11201811681,DA1ESHR903-18SB
11201811681,DA1ESHR012-13SB
11201810158,DC1BIS0003-15SB
11201810158,DA1ESHC036-21SB
11201810158,NA1ESZC034-21SB
11201810158,DA1ESZG013-17SB
11201810158,DA1ESHC017-17SB
11201810158,DA1MCTC014-13SB
21058312,NA1MCZA002-17SB
21058312,NA1MCZA018-17SA
11201812377,NB1MCTB010-13SA
11201812377,DA1ESTU005-17SA
11201812377,NA1ESTO016-17SA
11201812377,DA1ESZM002-17SA
11201812377,NB1ESTI018-17SA
11201812377,NA1NHT1085-16SA
11201720280,DAMCZA008-17SA
11201720280,DA1NHT4023-15SA
11201720280,DA1MCTA015-13SA
11201720280,DAESTA019-17SA
11201720280,DA1MCTA022-17SA
21049115,NA1ESHR014-13SB
11201811599,DANHT3067-15SA
11201811599,DANHT3071-15SA
11201811599,DANHT3072-15SA
11201811599,NA1NHT3049-15SA
11202021095,NA2BCM0506-15SA
11201920227,NAESTS016-17SB
11201920227,NAESTS002-17SB
11201920227,NA1ESZE010-17SA
11201920227,NA1MCTB009-17SB
11201920227,DA1ESTO015-17SA
11108914,DA1MCTA033-15SA
11108914,DA1BCK0103-15SA
11108914,DA1MCTA015-13SA
11042815,NA1MCTB010-13SB
11042815,NA1ESTA003-17SA
11042815,NA1ESTI013-17SA
11202130722,DA1ESHT006-17SB
11202130722,DA1ESHC019-17SB
11202130722,DA1ESHC020-17SB
11202130722,DA1ESHR011-13SB
11202130722,DA1ESHR019-13SB
11202231266,DA2BCL0306-15SA
11202231266,DA8BCJ0204-15SA
11202231266,DA2BCN0402-15SA
11202231266,DA1BCN0404-15SA
11202231266,DA3BCM0504-15SA
11202232166,DA2BCL0306-15SA
11202232166,DA1BCJ0204-15SA
11202232166,DA2BCN0402-15SA
11202232166,DA1BCN0404-15SA
11202232166,DA1BCM0504-15SA
11201812210,NAMCTD022-18SA
11201812210,NA1MCTA033-15SA
11201812210,NA1MCTA015-13SA
11202130728,NB1BIR0004-15SB
11202130728,DA2BCL0308-15SA
11202130728,NB1BIQ0602-15SB
11202130728,DA1BCK0103-15SA
11202130728,DB1ESTO006-17SA
